"","freq","word"
"16390",1,"airкинодетские"
"16391",1,"фестивалидетскиекино"
"16392",1,"знаниятематическиеэкскурсиипешеходныеконцертырисунок"
"16393",1,"иллюстрацияклассическаяавтобусные"
"16394",1,"развлеченияfreeпешеходные14экскурсии"
"16395",1,"фестиваликулинариярукоделиеэтнона"
"16396",1,"наукивстречипсихологияистория"
"16397",1,"развлечениядетскиевыходные"
"16398",1,"фестивалиfreeискусствояндекс"
"16399",1,"атлетикавелосипед"
"16400",1,"отдыхлегкая"
"16401",1,"freeдругоеночь"
"16402",1,"дверейярмарки"
"16403",1,"детямблаготворительностьтворческие"
"16404",1,"прогулкиfree"
"16405",1,"фестивалиреконструкцияконные"
"16406",1,"вечеравстречивыставки"
"16407",1,"итдэкскурсии"
"16408",1,"разноевечеринкиночьаэротруба"
"16409",1,"искусствовыставкидни"
"16410",1,"фестивали18киноаниме"
"16411",1,"графикараспродажа"
"16412",1,"фестивалидетские6акварель"
"16413",1,"ярмарки18"
"16414",1,"фестивализнаниябуккроссингfreeкниги"
"16415",1,"авторскиезнаниятематическиеэкскурсиидетские"
"16416",1,"искусствомодашопинг"
"16417",1,"freeзнаниядизайнмодные"
"16418",1,"знанияискусстводетскиемастерклассы"
"16419",1,"магазины16freeярмарки"
"16420",1,"разноезнанияромантика"
"16421",1,"друзьямиинтересноенеформальные"
"16422",1,"ночьюбалы"
"16423",1,"развлеченияночьс"
"16424",1,"событиястимпанкшоувечеринкивыходные"
"16425",1,"итдfreeспорт"
"16426",1,"аттракционовромантический"
"16427",1,"лучшеепарки"
"16428",1,"ночь18романтика"
"16429",1,"фестивали16ночькинокино"
"16430",1,"автомотоавтоспортспорт"
"16431",1,"знанияизобретения18"
"16432",1,"фестивалиfreeрукоделиегородские"
"16433",1,"распродажитрадицииодеждаfreeярмарки"
"16434",1,"вечеринкицирковые"
"16435",1,"фестивали6выходныегородские"
"16436",1,"airвыставкигородские"
"16437",1,"фестивалиавтомотоopen"
"16438",1,"freeвечеринкинастольные"
"16439",1,"игрыночь18"
"16440",1,"airкиноfreeгородские"
"16441",1,"праздникияндекс"
"16442",1,"12знаниядетскиерукоделиедетские"
"16443",1,"freeвечеринки18ночьmanifesta"
"16444",1,"16ночьгородскиеopen"
"16445",1,"игрыфокусники"
"16446",1,"иллюзионистыпрезентациивечеринки18"
"16447",1,"иллюзионисты18шоувечеринки"
"16448",1,"ночьйогаяндекс"
"16449",1,"экспортфокусники"
"16450",1,"распродажияндекс"
"16451",1,"экспортосеньfreeярмарки"
"16452",1,"праздники18яндекс"
"16453",1,"искусствоскульптураархитектура"
"16454",1,"иллюстрация12фестивали"
"16455",1,"16знанияfreeкрасота"
"16456",1,"качествадизайнвстречиискусствомодарукоделиеповышение"
"16457",1,"интересамзнаниядетские"
"16458",1,"искусство16выставкиистория"
"16459",1,"вакансииfreeсобытия"
"16460",1,"фестивалидетскиепарки"
"16461",1,"вечеринкишоуигры18freeночь"
"16462",1,"здоровьефотографиядизайнfreeярмарки"
"16463",1,"одеждакрасота"
"16464",1,"экспортвыходныедизайнерская"
"16465",1,"спектаклимолодежныеспектакльабсурдтеатр"
"16466",1,"хармсуличные"
"16467",1,"городскиетанцы6фестивали"
"16468",1,"развлеченияfreeдетские"
"16469",1,"детямзнанияязыки"
"16470",1,"фестиваликонкурсыдетскиеосеньвыходные"
"16471",1,"фестивалиблаготворительностьлетодобро"
"16472",1,"вечеринки18потанцеватьночь"
"16473",1,"квалификацииfreeдетские"
"16474",1,"дверейнастольные"
"16475",1,"игрыfreeкулинария"
"16476",1,"иллюстрациязнаниядни"
"16477",1,"февраляавтобусные"
"16478",1,"экскурсии1223"
"16479",1,"16freeдизайнярмарки"
"16480",1,"друзьямисвадьбаакцииигры"
"16481",1,"квестыконкурсыfree18"
"16482",1,"freeблаготворительностьярмарки"
"16483",1,"концертыfreeальтернатива"
"16484",1,"вечеринкипанкночь14"
"16485",1,"лучшеепраздникиэлектронная"
"16486",1,"музыка18концертыfreeромантический"
"16487",1,"детямхимиязнаниядетские"
"16488",1,"12события"
"16489",1,"ярмаркизнаниярукоделиеблаготворительность"
"16490",1,"встречи16экскурсииромантика"
"16491",1,"развлечениятематическиеавтобусные"
"16492",1,"экспортстендап"
"16493",1,"детямзнаниявыставкиличные"
"16494",1,"качествановые"
"16495",1,"фестивали6фотособытия"
"16496",1,"мартагородскиекрасота"
"16497",1,"рукамиукрашениядетские"
"16498",1,"детямтворчествознаниядетскиедекупаж"
"16499",1,"вечеринкиfree21события"
"16500",1,"freeблошиные"
"16501",1,"встречи16знаниясобытия"
"16502",1,"12распродажа"
"16503",1,"праздникивыставкикрасота"
"16504",1,"шоугородскиемузыкафестивали"
"16505",1,"игрыfreeдетскиевыходные"
"16506",1,"теннисяндекс"
"16507",1,"экспортвыходныеигрыгородскиевсей"
"16508",1,"апрелястендап"
"16509",1,"вечеринкистэндапcomedi"
"16510",1,"развлечения211"
"16511",1,"изделиякуда"
"16512",1,"свиданиеfreeмодавыставки"
"16513",1,"наукаматематиканаучное"
"16514",1,"отдыхмузыкадоброспортблаготворительность"
"16515",1,"фестивалиfree6городские"
"16516",1,"знаниявстречиfreeяндекс"
"16517",1,"6тематическиевыставкиистория"
"16518",1,"freeспортповышение"
"16519",1,"дверейязыки"
"16520",1,"фестивалифотособытия12киногородские"
"16521",1,"фестивалидетскиеfreeпарки"
"16522",1,"развлеченияночь18праздникихэллоуинвечеринки"
"16523",1,"бизнесапсихология18знания"
"16524",1,"фестивализнанияfreeгородские"
"16525",1,"квалификации18события"
"16526",1,"вакансииfree18события"
"16527",1,"акции18кинокино"
"16528",1,"airфлешмобы18фестивали"
"16529",1,"детямпрочееразноефестивали"
"16530",1,"интерактивныенауказнаниягородскиедетские"
"16531",1,"фестивалидетскиефизика6выставки"
"16532",1,"отдых6игрыавтоквесты"
"16533",1,"детьмивечеринкипотанцевать"
"16534",1,"ярмаркивыставки6"
"16535",1,"веселье18шоу"
"16536",1,"развлеченияпраздникишоурождество"
"16537",1,"здоровьеспорт"
"16538",1,"наукиfreeповышение"
"16539",1,"спортмузыкас"
"16540",1,"детямдетскиеигрыfree"
"16541",1,"батут18игры"
"16542",1,"развлеченияэкстримпарки"
"16543",1,"freeрусский"
"16544",1,"16городскиефлешмобыфестивали"
"16545",1,"фестиваливечеринкигородские"
"16546",1,"free16знанияискусствособытия"
"16547",1,"ярмаркишкольникиблаготворительность"
"16548",1,"18вечеринкишоу"
"16549",1,"ночьюкальяннаявечеринкипотанцевать18"
"16550",1,"фестивалидетскиехэллоуин"
"16551",1,"16знаниягородскиеopen"
"16552",1,"airпсихологияфестивали"
"16553",1,"развлечения18прочеешоу"
"16554",1,"развлеченияшоувечеринкивыставки"
"16555",1,"знания14рукоделие"
"16556",1,"игрыночь18кино"
"16557",1,"друзьями18праздникихэллоуинвечеринкипотанцевать"
"16558",1,"игры18куда"
"16559",1,"16балетночьгородскиеэкспериментальное"
"16560",1,"мультижанровый18праздникиконцертыавторскаяfree"
"16561",1,"развлеченияволейболспорт"
"16562",1,"16ночьквесты"
"16563",1,"free23"
"16564",1,"февраля18шоу"
"16565",1,"представленияfreeшоу"
"16566",1,"музыка21фестивали"
"16567",1,"фестивали6знаниядетские"
"16568",1,"квестыfreeквесты"
"16569",1,"квестыинтересное6детские"
"16570",1,"16кинофестивали"
"16571",1,"двоихночь"
"16572",1,"мотоспортспорт"
"16573",1,"фестивалиспортfree18экстрим"
"16574",1,"вечеринкиночьюхэллоуинкинопоказыкино"
"16575",1,"вечеринкифильмы"
"16576",1,"ужасовтематические"
"16577",1,"праздникивыходныепраздники"
"16578",1,"фестивалитехнологии"
"16579",1,"экспортфэнтезиискусствогородскиегикифестивали"
"16580",1,"выходныетанцевальнаямайские"
"16581",1,"музыкаконцертыfreehouseмузыка"
"16582",1,"ночьюгородскиеигры"
"16583",1,"фестивалиfreeшоупраздники"
"16584",1,"вечеринкигородские"
"16585",1,"квесты18экстремальный"
"16586",1,"магазиныспорт"
"16587",1,"отдыхпраздникиквестыкино"
"16588",1,"выходныемайские"
"16589",1,"маяэлектронная"
"16590",1,"музыкамузыка18концертыдругое"
"16591",1,"18ночьромантический"
"16592",1,"городскиебыстрые"
"16593",1,"развлеченияfreeзнанияфестивали"
"16594",1,"качествазнаниясаморазвитие"
"16595",1,"вечеринкишоуэлектронная"
"16596",1,"развлечения18концертыночьдругое"
"16597",1,"велосипед6велособытияспорт"
"16598",1,"двоихэтническая"
"16599",1,"кухня"
"16600",1,"18событиязнания"
"16601",1,"велосипед16велособытияспорт"
"16602",1,"рукоделиегородскиетанцыязыкифестивали"
"16603",1,"фестивалидизайндетские"
"16604",1,"развлеченияпраздникигородскиедетские"
"16605",1,"косплей6ярмарки"
"16606",1,"экспортискусствофестивали"
"16607",1,"экспортгородскиеиндифестивали"
"16608",1,"иллюстрациязнанияfreeярмарки"
"16609",1,"лучшееискусствотанцыромантика"
"16610",1,"граффитиспорт"
"16611",1,"фестивали6спортfreeэкстрим"
"16612",1,"развлечениямультипликациялегодизайндетские"
"16613",1,"экспортпраздникихэллоуинквестыклубы"
"16614",1,"вакансиизнания"
"16615",1,"фестивалипопмузыкаспортfree"
"16616",1,"дизайндизайнзнанияпрезентациивыставки"
"16617",1,"иллюстрацияархитектура"
"16618",1,"вечеринки18выходныекомиксы"
"16619",1,"вечеринкикорпоративпотанцеватьвесельеотметить"
"16620",1,"друзьями18free"
"16621",1,"выходныегородскиевкуснофестивали"
"16622",1,"фестивали6знания"
"16623",1,"встречивыходныевесельекарнавалспорт"
"16624",1,"отдыхразноетематические"
"16625",1,"праздникитиры"
"16626",1,"стрельбалетоавторскиецирковые"
"16627",1,"воздухебадминтонмастерклассы"
"16628",1,"детейразноелетонастольные"
"16629",1,"представленияспорт"
"16630",1,"развлечениявыходныевелосипедыигрына"
"16631",1,"теннислетние"
"16632",1,"фитнесвыходные"
"16633",1,"фестивализнанияfreeтворчество"
"16634",1,"квалификациимакияжкрасивоклубы"
"16635",1,"бизнесаfreeкрасота"
"16636",1,"двоихигры"
"16637",1,"ярмаркимодазнания"
"16638",1,"встречигородскиефлешмобы"
"16639",1,"интересамфотособытияфестивали"
"16640",1,"технологии3dпринтердизайнсобытия"
"16641",1,"мартаавтобусные"
"16642",1,"экскурсиитематическиекуда"
"16643",1,"встречигородскиеповышение"
"16644",1,"друзьямигородскиеуютпопить"
"16645",1,"кофевечеромфестивали"
"16646",1,"магазиныразноеярмарки"
"16647",1,"freeскидкиразноепрезентацииакции"
"16648",1,"2016freeфестивали"
"16649",1,"детейдомашние"
"16650",1,"животныедетские"
"16651",1,"развлечения1414"
"16652",1,"фестивалимодаярмарки"
"16653",1,"развлеченияигрыбатутные"
"16654",1,"центрышоу"
"16655",1,"игрырукоделиеискусствогородскиеклубы"
"16656",1,"фестивалимодазнанияfreeдетские"
"16657",1,"freeгики6игры"
"16658",1,"фестивалитатуировки"
"16659",1,"развлеченияхэллоуинразноеночь"
"16660",1,"здоровьейогафестивали"
"16661",1,"фестивализнаниямультижанровыйспорт"
"16662",1,"ярмаркиигрынастольные"
"16663",1,"велосипеддень"
"16664",1,"изделияукрашениявыставки"
"16665",1,"магазиныгородскиетанцыopen"
"16666",1,"ярмаркиосенькулинария"
"16667",1,"встречиfreeярмарки"
"16668",1,"семьейбатутцирковые"
"16669",1,"центрывыходныеспорт"
"16670",1,"шоубатутные"
"16671",1,"городскиефотособытияфестивали"
"16672",1,"интересамдетские"
"16673",1,"качестваярмарки"
"16674",1,"магазиныклубы"
"16675",1,"рукоделиеискусствошопинг"
"16676",1,"веранды"
"16677",1,"вечеринкиfree18пивоварниоткрытые"
"16678",1,"танцыfreeпотанцеватьзнаниязанятия"
"16679",1,"городскиетанцытеатрopen"
"16680",1,"скидкимодаакциишопинг"
"16681",1,"вечеринкивыходныевкусно18freeночь"
"16682",1,"детямспортfreeдетскиеспорт"
"16683",1,"развлеченияпрочеедетские"
"16684",1,"12городскиеopen"
"16685",1,"фестивалиблаготворительностьдетскиемузыка"
"16686",1,"фестивали16события"
"16687",1,"дверей18спорт"
"16688",1,"отдыхтанцызнаниядни"
"16689",1,"фитнесзанятия"
"16690",1,"развлеченияйогафестивали"
"16691",1,"рукоделиегородскиетанцыкулинарияигры"
"16692",1,"фестивали6дизайнзнаниязанятия"
"16693",1,"дверейfreeисторияязыки"
"16694",1,"фоторукоделиегородскиекартины"
"16695",1,"детямfreeдетскиетворчествовыходные"
"16696",1,"детямгородскиевсей"
"16697",1,"дверейискусство"
"16698",1,"6знанияакции"
"16699",1,"концертыосеньтворческие"
"16700",1,"событияклассическаяпраздники"
"16701",1,"развлеченияночныетематические"
"16702",1,"игрыбатутные"
"16703",1,"паркиигры"
"16704",1,"развлеченияскалолазаниеспорт"
"16705",1,"европаночьюсеверная"
"16706",1,"европаспортивные"
"16707",1,"качествадетскиекулинария"
"16708",1,"семьейрыбалкаспорт"
"16709",1,"фестивали6всей"
"16710",1,"танцевальнаяиндиэлектронная"
"16711",1,"фестиваливыходныемайские"
"16712",1,"городагородскиевсей"
"16713",1,"встречиfreeзнанияигры"
"16714",1,"18презентациисобытия"
"16715",1,"freecубботникразноеярмарки"
"16716",1,"квалификациипрезентациисобытия"
"16717",1,"экскурсии6тематические"
"16718",1,"экспортигрывкусновсей"
"16719",1,"личностиакциидетскиевыставкиинтерактивные"
"16720",1,"экспорттанцыфестивали"
"16721",1,"музыкамузыкаэтнофестивали"
"16722",1,"фолкрэп"
"16723",1,"экспортигрыпраздникиигры"
"16724",1,"жизнийога"
"16725",1,"спортйога6экособытияфестивали"
"16726",1,"airмузыкасвоими"
"16727",1,"здоровьеopen"
"16728",1,"прогулкикрасота"
"16729",1,"развлеченияэтнофокусники"
"16730",1,"фестивалиэкособытияшоу"
"16731",1,"экспортшоувыходныена"
"16732",1,"встречи12романтический"
"16733",1,"вечеринки18шоуигры"
"16734",1,"вечеринкиночьяндекс"
"16735",1,"выставкиконцертыкартины"
"16736",1,"детямспортдетскиезимние"
"16737",1,"косплейвыходныегородскиетанцыopen"
"16738",1,"развлечениятворчество"
"16739",1,"2016игрышоумаскарады"
"16740",1,"развлечениямодапрезентациитеатр"
"16741",1,"экспортшоу16балы"
"16742",1,"встречи12занятия"
"16743",1,"иллюстрациязнанияfreeязыкикулинария"
"16744",1,"отдыхгородскиетанцыфестивали"
"16745",1,"итальянскийанглийскийзнаниядни"
"16746",1,"воздухегородскиепраздникинародные"
"16747",1,"фестивалиfreeвидеомэппинг"
"16748",1,"экспортвыходныевесельена"
"16749",1,"изделияфестивали"
"16750",1,"фестивалигородскиевыставкиодежда"
"16751",1,"дизайнсобытия"
"16752",1,"красоты18"
"16753",1,"фестивалиfreeдетскиереконструкция"
"16754",1,"городскиеяндекс"
"16755",1,"18презентациизнания"
"16756",1,"друзьямигородскиекарнавалинтересноефестивали"
"16757",1,"косплейтематические"
"16758",1,"экспортвыходныевесельес"
"16759",1,"детямреконструкцияfreeдетские"
"16760",1,"развлечениянародные"
"16761",1,"экспортгородскиетанцыбалы"
"16762",1,"детямпопмузыкаконцертыблаготворительность"
"16763",1,"паркиигрыopen"
"16764",1,"магазиныакцииодежда"
"16765",1,"вечеринкиночьюконкурсы"
"16766",1,"жизньдискоразное18ночь"
"16767",1,"детямдетскиеигрышоузнания"
"16768",1,"городскиетанцытеатркиноopen"
"16769",1,"бизнесавстречизнания"
"16770",1,"фестиваликонцертыярмарки"
"16771",1,"ярмаркииндигородские"
"16772",1,"фестивалидетскиетанцытеатрfreeтеатр"
"16773",1,"фестивалиfreeпарки"
"16774",1,"фестивалипраздникидетскиеигрыfreeвыставки"
"16775",1,"развлечениягородскиемузыкааниме"
"16776",1,"развлечениятанцытеатрвечеринкиярмарки"
"16777",1,"фестивали12шоу"
"16778",1,"фестивалипешеходныеэкскурсиигородские"
"16779",1,"наукиискусствофизикадетскиеfreeестественные"
"16780",1,"химиязнаниягородскиефестивали"
"16781",1,"музыкаблаготворительностьopen"
"16782",1,"фестивалиfree6спорт"
"16783",1,"акциикатание"
"16784",1,"творчествогородскиемузыкавсей"
"16785",1,"фестивалипраздникидетскиетанцыfreeвыходные"
"16786",1,"вечеринкивечеринкипотанцевать18"
"16787",1,"фестивалитематическиепешеходныеавтобусныеэкскурсии"
"16788",1,"воздухеповышение"
"16789",1,"качествагородскиепсихологияинтересноефестивали"
"16790",1,"квалификациисаморазвитиевыходные"
"16791",1,"ярмаркикниги"
"16792",1,"отдыхкаткиконьки"
"16793",1,"фестивалиразноеfreeгородские"
"16794",1,"freeзнаниядизайнфестивали"
"16795",1,"фестивалимода6рисунок"
"16796",1,"развлечениядетскиетеатрfreeтеатр"
"16797",1,"игрыфестивали"
"16798",1,"музыкамузыка18рэп"
"16799",1,"фестивалипопмузыкаконцертыинди"
"16800",1,"хипхоптанцевальнаяфестивали"
"16801",1,"музыка6реконструкцияfreeфестивали"
"16802",1,"16йога"
"16803",1,"спортакциилегкая"
"16804",1,"фитнесбассейны"
"16805",1,"мартаакциипраздникикуда"
"16806",1,"16freeс"
"16807",1,"выставкиквестыистория"
"16808",1,"друзьямивесельепостоянные"
"16809",1,"личностивечеринки"
"16810",1,"двоихспорт"
"16811",1,"отдыхконькиромантика"
"16812",1,"фестивалидетскиетанцы6"
"16813",1,"здоровьейогаяндекс"
"16814",1,"фестиваливстречиэтно"
"16815",1,"экспортгородскиеэкособытияфестивали"
"16816",1,"ярмаркидетскиегородские"
"16817",1,"airшаурмашашлыкфестивали"
"16818",1,"традициигородскиеopen"
"16819",1,"квесты1614"
"16820",1,"freeзнанияпраздникикрасота"
"16821",1,"здоровье18"
"16822",1,"друзьямипрочееяхтыспорт"
"16823",1,"отдыхвыходные"
"16824",1,"знаниягородскиетематическиедетские"
"16825",1,"фестивалиэкскурсииистория"
"16826",1,"фестивалиблаготворительностьдетскиеfree"
"16827",1,"музыка16мировая"
"16828",1,"вечеринкиакции"
"16829",1,"фестивалифотофотографиявыставки"
"16830",1,"фестивалифейерверкспорт"
"16831",1,"экспортавтоспортмотоспортфестивали"
"16832",1,"знаниямаскарады"
"16833",1,"развлечениядетскиешоуигрыfree"
"16834",1,"12городские"
"16835",1,"музеевночь18ночные"
"16836",1,"16авторскиетематическиеэкскурсииэкстримспорт"
"16837",1,"прочее16праздникиспорт"
"16838",1,"магазиныночью6книги"
"16839",1,"discoночь"
"16840",1,"silent"
"16841",1,"фестивалиfreeвыходные12"
"16842",1,"маскарадночьюяндекс"
"16843",1,"экспортвечеринкихэллоуин"
"16844",1,"airмузыкапешеходныедни"
"16845",1,"графикаквестыночь"
"16846",1,"дверейфотовстречиночьистория"
"16847",1,"искусствоавтобусные"
"16848",1,"искусствоночныедетскиеприкладное"
"16849",1,"обзорныепраздникискульптурашоу"
"16850",1,"развлечениявыставкиэкскурсиифестивали"
"16851",1,"технологииинтерактивныевыходныетематическиеopen"
"16852",1,"игрыгородскиекрасота"
"16853",1,"freeпасхаразноекуличи"
"16854",1,"12велосипедыакции"
"16855",1,"детямзнаниямалышиfreeдетские"
"16856",1,"скидки6знанияискусство"
"16857",1,"игрыэкскурсииигры"
"16858",1,"развлечениятематические6пешеходныепо"
"16859",1,"велосипед16спорт"
"16860",1,"выходныешоуигрыfreeярмарки"
"16861",1,"семьейкошки"
"16862",1,"искусствогородскиеэкскурсииигры"
"16863",1,"экспортшоумузыкафестивали"
"16864",1,"жизнивыходныегородскиевсей"
"16865",1,"качествавыходные"
"16866",1,"семьейкрасота"
"16867",1,"фестивализнанияспортличные"
"16868",1,"выходныедетямгородскиеopen"
"16869",1,"миядзакикинофестивали"
"16870",1,"развлечениямультфильмы"
"16871",1,"развлеченияигры18"
"16872",1,"12акциикаткиконькиспорт"
"16873",1,"блюзклассическаяфестивали"
"16874",1,"городскиеярмарки"
"16875",1,"экспортfreeвыставки"
"16876",1,"двоих18"
"16877",1,"искусство6новые"
"16878",1,"животныедетямвсей"
"16879",1,"городскиеэкскурсииуличные"
"16880",1,"городскиетематическиефестивали"
"16881",1,"дверейраспродажа"
"16882",1,"магазиныfreeакции"
"16883",1,"скидкидни"
"16884",1,"паркиакциискалолазаниедень"
"16885",1,"россии6тиры"
"16886",1,"городскиеэкскурсиитематическиемузыкафестивали"
"16887",1,"музеевзнанияночные"
"16888",1,"животныевыходныегородскиефестивали"
"16889",1,"фестиваливыставкивыходные"
"16890",1,"дверейfreeфокусники"
"16891",1,"праздникиигры"
"16892",1,"шоуигрыдетские"
"16893",1,"2016знаниямировая"
"16894",1,"классическаятематические6ночь"
"16895",1,"фолкконцертыночь"
"16896",1,"2016знаниявыставкиконцертыночныеперфоманс"
"16897",1,"графикатематическиефестивали"
"16898",1,"ночьискусствогородскиеэкскурсиикартины"
"16899",1,"2016реконструкциярусский"
"16900",1,"концертыгородскиефестивали"
"16901",1,"рокночь"
"16902",1,"2016спектакльдетские"
"16903",1,"городскиетанцы14фестивали"
"16904",1,"игрыискусствогородскиетанцыигры"
"16905",1,"2016попмузыкаконцерты"
"16906",1,"блюзтанцевальнаяклассическаяфестивали"
"16907",1,"игрыгородскиеэкскурсиитематическиефестивали"
"16908",1,"графикаигры"
"16909",1,"2016настольные"
"16910",1,"игрывыставкиприкладное"
"16911",1,"личностиигрыгородскиеигры"
"16912",1,"2016выставкиночные"
"16913",1,"2016знаниявыставкиактерское"
"16914",1,"графикаклассическаятематическиефестивали"
"16915",1,"концертыистория"
"16916",1,"мастерствоночьперфоманс"
"16917",1,"2016прочеевыставкиночныеодежда"
"16918",1,"ночьистория"
"16919",1,"рукоделиегородскиеэкскурсиитематическиефестивали"
"16920",1,"графикатематическиеночь"
"16921",1,"личностиэкскурсиикартины"
"16922",1,"2016знанияконцертыэкспериментальный"
"16923",1,"рокнроллгородскиетематическиефестивали"
"16924",1,"2016естественные"
"16925",1,"наукизнанияночьдетские"
"16926",1,"2016пешеходныезнаниямировая"
"16927",1,"искусствоэкскурсиитематическиеночь"
"16928",1,"фолкконцертыисторияночь"
"16929",1,"детямзнаниявыставкисовременное"
"16930",1,"искусстводетскиекулинария"
"16931",1,"фотовечеринкирукоделиекартины"
"16932",1,"2016выставкисовременное"
"16933",1,"2016знаниявыставкисовременное"
"16934",1,"искусствогородскиекартины"
"16935",1,"2016знаниявыставкиавторские"
"16936",1,"фотогородскиетанцыэкскурсиитематическиефестивали"
"16937",1,"2016архитектура"
"16938",1,"графикаквестыигры"
"16939",1,"детямзнаниявыставкиконцертыдетские"
"16940",1,"личностиискусствогородскиекартины"
"16941",1,"2016прочеедетские"
"16942",1,"детямзнаниявыставкидетскиеприкладное"
"16943",1,"рукоделиеискусствогородскиеэкскурсиитематическиефестивали"
"16944",1,"2016картины"
"16945",1,"личностивыставкиночь"
"16946",1,"2016выставкиконцертыночь"
"16947",1,"личностиклассическаяночь"
"16948",1,"2016пешеходныевыставкиночькошки"
"16949",1,"животныеистория"
"16950",1,"фотофотографияночь"
"16951",1,"2016мировая"
"16952",1,"фолквыставкиконцертыночь"
"16953",1,"распродажиакциикниги"
"16954",1,"аттракционов6презентациидни"
"16955",1,"дверейфокусники"
"16956",1,"шоупарки"
"16957",1,"дверейfreeзнаниягитарная"
"16958",1,"музыкаискусство"
"16959",1,"фестивали6ярмарки"
"16960",1,"вечеринкишоугородскиемузыкафестивали"
"16961",1,"двоихакциипраздники"
"16962",1,"freeсолярий16акции"
"16963",1,"событияакции18free"
"16964",1,"интересное12квестыакциис"
"16965",1,"городскиескидкидетские"
"16966",1,"иллюстрациядизайнзнаниядни"
"16967",1,"обзорныеновогодние"
"16968",1,"развлеченияэкскурсии6по"
"16969",1,"европаfreeв"
"16970",1,"европасеверная"
"16971",1,"магазиныакциимодаскидкиcубботник"
"16972",1,"фестивалиfreeстритарт"
"16973",1,"детямавторскиеавтобусные"
"16974",1,"экскурсиитематическиешоу"
"16975",1,"блюзтанцевальнаятанцыклассическаямузыкафестивали"
"16976",1,"театрджаз"
"16977",1,"фестивали6попмузыкамировая"
"16978",1,"фолкконцертыдетскиедругое"
"16979",1,"фестивалиfreeмодадетские"
"16980",1,"фестивалиспортярмарки"
"16981",1,"плаваниеспортfreeспорт"
"16982",1,"фестиваливолейболбассейны"
"16983",1,"февралямодакупить"
"16984",1,"freeлетние"
"16985",1,"праздникиfreeв"
"16986",1,"16экстримспорт"
"16987",1,"восточные"
"16988",1,"сладостиfreeфестивали"
"16989",1,"фестивалиотпускгастрономические"
"16990",1,"развлеченияфотопрогулкафотособытия"
"16991",1,"фотоссесияромантика"
"16992",1,"детейвыставкиинтерактивныевыходные"
"16993",1,"друзьямиэкскурсиитематическиеинтересноеэкскурсии"
"16994",1,"личностивыходныедень"
"16995",1,"развлечениядетскиекулинария"
"16996",1,"вечеринкиводныеэкскурсиикруизыгородские"
"16997",1,"квесты18ночные"
"16998",1,"отдыхакции18freeэкстримвейкборд"
"16999",1,"интересноеквесты16с"
"17000",1,"друзьямиквестыакцииинтересное18скидки"
"17001",1,"искусствотематические"
"17002",1,"событиятематические"
"17003",1,"событиясшав"
"17004",1,"миреевропаиталиятематические"
"17005",1,"аттракционовнастольные"
"17006",1,"шоуигрыгородскиефестивали"
"17007",1,"12экскурсииopen"
"17008",1,"фестивалифлешмобыfreeблаготворительность"
"17009",1,"акцииблаготворительностьдобро"
"17010",1,"городскиеблаготворительные"
"17011",1,"игрыдетямигры"
"17012",1,"атлетикадетские"
"17013",1,"велосипедигрыспорт"
"17014",1,"качествалегкая"
"17015",1,"отдыхгородскиеэкскурсииквестыигры"
"17016",1,"фестивалипрочеепешеходныезнанияличные"
"17017",1,"хипхопспортконцерты18"
"17018",1,"вечеринкиразноедни"
"17019",1,"обзорныеэкскурсииночныеночьавтобусные"
"17020",1,"обзорныетематическиеэкскурсииавтобусные"
"17021",1,"городскиетанцевальнаяopen"
"17022",1,"18freeакцииблаготворительность"
"17023",1,"городскиеестественные"
"17024",1,"наукикосмосзнания"
"17025",1,"вечеринкивстречиконцерты16искусстворегги"
"17026",1,"мастерствоночьпсихология"
"17027",1,"развлечениязнанияактерское"
"17028",1,"скаквестыкинофестивали"
"17029",1,"вечеринки18весельеакциис"
"17030",1,"вечеринки12танцыигры"
"17031",1,"развлечениякулинариямодазнаниязанятия"
"17032",1,"вечеринкитанцыfree18знания"
"17033",1,"экспортдетскиекино"
"17034",1,"детстводень"
"17035",1,"разноешопинг"
"17036",1,"праздникиафрикав"
"17037",1,"квалификациизнания16психология"
"17038",1,"экскурсиипутешествияретротематические"
"17039",1,"праздники23"
"17040",1,"мартаfreeпраздники"
"17041",1,"наукигородскиеповышение"
"17042",1,"представлениямюзикл"
"17043",1,"спектаклифокусники"
"17044",1,"встречишоу"
"17045",1,"магазины6гаражные"
"17046",1,"фестивали6лето"
"17047",1,"фотоссесияакциифотособытия"
"17048",1,"выставкипрочеекуклы"
"17049",1,"детямзнанияисторияязыкифранцузский"
"17050",1,"наукиитальянскийматематикаанглийскийестественные"
"17051",1,"наукифизикахимиядетские"
"17052",1,"кофеакциипраздники"
"17053",1,"детямзнанияfreeгод"
"17054",1,"авторскиетематическиепешеходные18экскурсии"
"17055",1,"мартаночькуда"
"17056",1,"марташоу"
"17057",1,"развлеченияпраздникиfree"
"17058",1,"обзорныетематическиеэкскурсиишоу"
"17059",1,"развлеченияпешеходныешоу6"
"17060",1,"спортзнания16тиры"
"17061",1,"февраля18романтика"
"17062",1,"февраляfreeфестивали"
"17063",1,"февраля18"
"17064",1,"воздухедругоерэп"
"17065",1,"фотоархитектура"
"17066",1,"6акцииобзорныетематическиеавтобусные"
"17067",1,"велосипедгородскиеopen"
"17068",1,"фестивалиакциифлешмобы"
"17069",1,"жизнивыходные"
"17070",1,"паркибатутигры"
"17071",1,"центры6здоровый"
